waterid,origWaterid,demtarea,rchname,station_id,station_name,staid,sitedata.demtarea.class,Obs,predict,Obsyield,predictYield,Resids,standardResids,leverage,leverageCrit,CooksD,CooksDpvalue,boot_resid,weight,tiareakm2,pResids,ratio.obs.pred,pratio.obs.pred,xlat,xlon,sitedata...which.names.sitedata...in..add_vars..
34260,1387935,686.349,NA,NA,HillsboroughAlafia River2151,307,916,35856.882154,54705.9138353318,52.2429291133228,79.7056801063771,-0.422436298131018,-0.600661216924599,0.000777976071344133,0.03125,2.00648255938647e-05,1,-0.422600716738353,NA,16.8993,-0.0434127461900999,0.655448006260007,0.957516097373715,27.86,-82.14,NA
34285,1387928,836.9532,NA,NA,ALAPHIA RIVER AT LITHIA,308,916,56175.377147,47578.981136459,67.1188988189543,56.8478394448566,0.166087440884182,0.23669801910799,0.00532073503082942,0.03125,2.14067027338643e-05,1,0.166531065610886,NA,150.6042,0.136808685696193,1.18067633659254,1.14660876487786,27.8719425,-82.211383,NA
34297,1387937,916.0461,NA,NA,Alafia River at Bell Shoals Road,309,916,50934.254968,52534.6569430644,55.602283518264,57.3493593205237,-0.0309374012329062,-0.0439901800354132,0.000794293799518909,0.03125,1.09877737920881e-07,1,-0.0309496952501737,NA,79.0929,0.101547988476566,0.969536262951163,1.10688303474801,27.8577778,-82.2688889,NA
34309,1387926,977.4585,NA,NA,Alafia River upstream of Buckhorn Springs,310,977,33483.440859,48122.6599378466,34.2556137769532,49.2324328223108,-0.362702152850867,-0.515596057471557,0.000276696149921082,0.03125,5.25550484084191e-06,1,-0.362752342411181,NA,61.4124,-0.261682293536902,0.695793642792105,0.769755541173566,27.884933,-82.30665,NA
34336,1388602,1019.7936,NA,NA,Alafia River at US 301,311,1034,44970.313197,31571.712443112,44.097465601863,30.9589238872572,0.353741021501943,0.50285743994899,0.000276696086457921,0.03125,4.99902058650238e-06,1,0.353789971038421,NA,42.3351,0.0935939267753803,1.42438625329654,1.09811374078021,27.8691,-82.3264,NA
34340,1388604,1033.6248,NA,NA,Alafia River at US Hwy 41 SR 45,312,1034,26757.710729,41260.100178344,25.8872568934105,39.9178697902217,-0.433073252260552,-0.615632729751674,0.000280770272583751,0.03125,7.60306045267529e-06,1,-0.433134062113594,NA,13.8312,-0.339590281069146,0.648512985022858,0.712062008288727,27.8591667,-82.3830556,NA
34345,1388459,83.1753,NA,NA,Bullfrog Creek  Old Big Bend Road,313,101,619.00856327,1707.59551749165,7.44221617799996,20.5300794525737,-1.01472242321851,-1.44660130502257,0.00597905726163645,0.03125,0.000899097619075212,1,-1.01776963638043,NA,83.1753,-1.01449115719678,0.362503038295207,0.362586882625537,27.79197208,-82.35203685,NA
34445,1387756,56.2347,NA,NA,D3,314,101,662.21299475,1439.13588681496,11.7758785011745,25.591598902723,-0.776210885326351,-1.10826508801811,0.00900633710708365,0.03125,0.000797327219811488,1,-0.779730083008405,NA,56.2347,-0.776334386150325,0.460146259166385,0.460089434233264,27.6019444,-82.2111111,NA
34505,1387673,100.8054,NA,NA,D1,315,101,977.52904846,2393.38094113307,9.6971893218022,23.7425866187036,-0.895434256502043,-1.27583168517461,0.0048710342481162,0.03125,0.000569115674417,1,-0.897623101675923,NA,44.5707,-1.07869803518857,0.408430196656125,0.340037955020691,27.6494444,-82.2944444,NA
34540,1387729,398.8728,NA,NA,LITTLE MANATEE RIVER AT US HWY 301,316,473,4341.5147626,6509.01173767551,10.8844593128436,16.3185149192312,-0.404964327029695,-0.577015260864317,0.00492076824057695,0.03125,0.000117603923835282,1,-0.40596438714444,NA,293.5188,-0.616589426211824,0.667000604326831,0.539782269041436,27.6708323,-82.3527732,NA
34595,1387781,473.283,NA,NA,Little Manatee River near small cove on the S side,317,473,3467.3046956,4825.83954626928,7.32607065032972,10.1965199389568,-0.330607171529259,-0.470347593996912,0.0018739020605889,0.03125,2.96668404157109e-05,1,-0.33091737028896,NA,74.4102,-0.827988381856407,0.71848735590069,0.436927333829457,27.672217,-82.417,NA
34818,1387341,181.9665,NA,NA,MANATEE RIVER NEAR MYAKKA HEAD FL,318,291,1823.4952101,3669.79290594667,10.0210489848406,20.1674094184736,-0.699380127075519,-0.997532623489332,0.00695007189554092,0.03125,0.000497444224475855,1,-0.701823240419731,NA,181.9665,-0.699389663818683,0.496893219000216,0.496888480279802,27.47365137,-82.21120106,NA
35142,1387081,126.5526,NA,NA,GC2,319,171,3934.4235003,4848.42961603206,31.0892348343693,38.3115764988792,-0.208890496514384,-0.297707295927453,0.00538012579956846,0.03125,3.42441363866794e-05,1,-0.209454702737985,NA,126.5526,-0.208856164238993,0.811484091114829,0.811511951688376,27.5535833,-82.3728666,NA
36342,1491860,49.3056,NA,NA,Brushy Creek at Gunn Hwy,320,49,2754.0447909,1309.69785737584,55.8566327334015,26.562862177437,0.74327419673129,1.06475329200218,0.0155382334275743,0.03125,0.00127812324877188,1,0.749116959229489,NA,49.3056,0.744441494094572,2.10280926657245,2.10526530346862,28.06565,-82.55524,NA
36343,1491859,49.059,NA,NA,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,321,49,1165.2906022,1039.22637178528,23.7528405022524,21.183195168782,0.114493936801314,0.163926676237248,0.0144822849082011,0.03125,2.82061546382723e-05,1,0.115332118869084,NA,49.059,0.115470499301314,1.12130584234324,1.12240140243429,28.06585014,-82.56565243,NA
36659,1491636,254.7864,NA,NA,BLACKWATER CREEK NEAR KNIGHTS FL,322,291,97510.175714,49290.0316754677,382.713424711837,193.456289956872,0.682234875503607,0.983302708367025,0.0274944531925683,0.03125,0.00195253773061222,1,0.691811652921869,NA,254.7864,0.683106533828802,1.97829403632808,1.98001918455521,28.14056981,-82.1498072,NA
36661,1491618,171.3213,NA,NA,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,323,171,42183.989042,7499.73286330504,246.227346173535,43.7758344310079,1.72717334077947,2.47898868282528,0.0193331646220756,0.03125,0.00865371350610475,0.999999999999914,1.74411525936714,NA,171.3213,1.72904540346258,5.62473221524987,5.63527192895672,28.18556681,-82.1839736,NA
36672,1491628,291.0339,NA,NA,HillsboroughBlackwater Creek1501,324,291,96537.289813,93363.5068445639,331.704622083544,320.799421801254,0.0334288067601847,0.0475459505837146,0.00134977341883435,0.03125,2.18246104182888e-07,1,0.0334513902821303,NA,36.2475,0.640400547482841,1.03399382773528,1.8972406621018,28.146,-82.1711666,NA
36684,1491756,503.6427,NA,NA,Hillsborough River at US 301 bridge,325,538,265648.77338,134547.727045252,527.454827360746,267.149165559736,0.680256051438994,0.966976384633088,0.000203029232438073,0.03125,1.35628343139207e-05,1,0.680325117888045,NA,41.2875,1.48699776591653,1.97438321117573,4.42379429628778,28.1502778,-82.2211111,NA
36697,1491826,538.2702,NA,NA,HILLSBOROUGH RIVER NEAR ZEPHYRHILLS FL,326,538,246133.9506,258107.902504995,457.268395315215,479.513639255888,-0.0475018218805161,-0.0675305382654083,0.000417059396908596,0.03125,1.35910015594364e-07,1,-0.0475117305205852,NA,34.6275,1.39082215272886,0.953608735769867,4.01815223018222,28.15001267,-82.23230876,NA
36741,1491774,948.6135,NA,NA,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,327,977,215008.34325,218453.550976343,226.655369389114,230.287204405527,-0.0158965774043676,-0.0226275140391036,0.00291473839780934,0.03125,1.06908672241605e-07,1,-0.0159197953546795,NA,410.3433,0.975755911304129,0.984229106320567,2.6531720158784,28.09751561,-82.3123123,NA
36884,1491964,48.393,NA,NA,Delaney Creek at US 41,328,49,5647.5365572,986.962320224461,116.701517930279,20.3947331271973,1.74434285884594,2.51502075988962,0.0281946637667794,0.03125,0.0131081907659848,0.999999999998116,1.76946595817024,NA,48.393,1.74526315456128,5.72213998596786,5.72740847078964,27.915,-82.4022222,NA
36964,1491425,296.2773,NA,NA,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,329,310,89669.475783,68943.9672664433,302.653884664806,232.700808554834,0.262836312789284,0.37726641794068,0.019442288156907,0.03125,0.00020157769617759,1,0.265429253846859,NA,300.8259,0.261607026595437,1.30061380768038,1.29901596338825,27.79669525,-82.11758774,NA
37028,1491470,310.203,NA,NA,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,330,310,505925.61579,156712.279156131,1630.95010618853,505.192661438256,1.17197814690197,1.6808500790166,0.0178455371517171,0.03125,0.0036667369290082,1,1.18257751309304,NA,310.203,1.17084136711681,3.2283725213769,3.22470465792714,27.8839148,-82.10008689,NA
37029,1491393,359.2467,NA,NA,S Prong of Alafia River upstream of confluence w N,331,473,219480.78028,124595.427419528,610.94724121335,346.824139009566,0.566192759712427,0.806613471806584,0.00460282188655756,0.03125,0.000214897157490388,1,0.567500317502709,NA,62.9694,0.712185992439478,1.76154763321275,2.03844241148083,27.8630556,-82.1369444,NA
37040,1491465,686.349,NA,NA,HillsboroughAlafia River2151,332,916,740100.2207,658740.919417507,1078.31470680368,959.775448667524,0.116455295211212,0.165570088912691,0.00056755972628451,0.03125,1.11197201361556e-06,1,0.116488356953,NA,16.8993,1.07547209513797,1.12350728318872,2.93137646249707,27.86,-82.14,NA
37065,1491458,836.9532,NA,NA,ALAPHIA RIVER AT LITHIA,333,916,591727.07895,852636.701576997,707.001393805532,1018.73880352808,-0.365288036761767,-0.520041358724664,0.00323253367544816,0.03125,6.26465178772329e-05,1,-0.36587987494158,NA,150.6042,0.326818210186476,0.69399672551694,1.38654939371217,27.8719425,-82.211383,NA
37077,1491467,916.0461,NA,NA,Alafia River at Bell Shoals Road,334,916,708217.53531,551706.144105228,773.124338731424,602.268973259346,0.249735742869486,0.355105109777945,0.000814116039489205,0.03125,7.33881312232285e-06,1,0.249837461918986,NA,79.0929,0.566345125498881,1.2836861486446,1.76181605325175,27.8577778,-82.2688889,NA
37089,1491456,977.4585,NA,NA,Alafia River upstream of Buckhorn Springs,335,977,493120.22883,667614.135956525,504.492240673134,683.010210619198,-0.302957349677383,-0.430681377470977,0.000346424799202335,0.03125,4.59138384172828e-06,1,-0.303009839285068,NA,61.4124,0.261341280083359,0.738630598532011,1.29867080029182,27.884933,-82.30665,NA
37116,1492132,1019.7936,NA,NA,Alafia River at US 301,336,1034,645691.96737,463277.075505476,633.159462238241,454.285137213527,0.331997249053803,0.471892775515636,4.36608984631857e-05,0.03125,6.94496804700275e-07,1,0.332004496940231,NA,42.3351,0.592434260772553,1.39374901437869,1.80838514285107,27.8691,-82.3264,NA
37120,1492134,1033.6248,NA,NA,Alafia River at US Hwy 41 SR 45,337,1034,672993.58778,592063.093175389,651.100464868877,572.802716397081,0.128122596268653,0.182131921729232,0.000280770272583751,0.03125,6.65452685486206e-07,1,0.128140586565237,NA,13.8312,0.72016456556797,1.13669234839578,2.05477132743248,27.8591667,-82.3830556,NA
37125,1491989,83.1753,NA,NA,Bullfrog Creek  Old Big Bend Road,338,101,22077.70762,9654.82297956143,265.435864012513,116.078006085478,0.827110813335807,1.18316263405392,0.0127270663770226,0.03125,0.00128899708062278,1,0.832424939517926,NA,83.1753,0.827636287884147,2.2867024767556,2.28790439646821,27.79197208,-82.35203685,NA
37225,1491286,56.2347,NA,NA,D3,339,101,9232.4309056,8740.55851667171,164.176761067455,155.429983918678,0.0547482927580774,0.0783960048427333,0.0147373391034318,0.03125,6.56639310519122e-06,1,0.055156229339377,NA,56.2347,0.0546786745329797,1.05627470921796,1.05620117580715,27.6019444,-82.2111111,NA
37285,1491203,100.8054,NA,NA,D1,340,101,18337.245206,14713.8183995529,181.907370101205,145.962601205421,0.220147169259608,0.313982275559691,0.0068504037388021,0.03125,4.8571747343294e-05,1,0.220905114157422,NA,44.5707,0.241319692758143,1.24626012827216,1.27292791610276,27.6494444,-82.2944444,NA
37320,1491259,398.8728,NA,NA,LITTLE MANATEE RIVER AT US HWY 301,341,473,93958.550474,48403.1944082974,235.560184785726,121.349950180352,0.663287920901544,0.951327560352177,0.0179293220159563,0.03125,0.00118019357105721,1,0.669315243817791,NA,293.5188,0.731457514712579,1.94116424799214,2.07810727335867,27.6708323,-82.3527732,NA
37375,1491311,473.283,NA,NA,Little Manatee River near small cove on the S side,342,473,53191.689256,84598.0022882684,112.388759486396,178.747181471273,-0.46400848556755,-0.659939380927971,0.00128291309858234,0.03125,3.99608588359978e-05,1,-0.464306413541987,NA,74.4102,0.198051298367997,0.62875821907412,1.21902492620699,27.672217,-82.417,NA
37598,1490871,181.9665,NA,NA,MANATEE RIVER NEAR MYAKKA HEAD FL,343,291,26428.813138,21062.9281300543,145.239992734927,115.751680282109,0.22694028718789,0.324497659956387,0.0119048075344483,0.03125,9.06188810487661e-05,1,0.228303309442238,NA,181.9665,0.227033747270898,1.25475494075722,1.25487221573832,27.47365137,-82.21120106,NA
37922,1490611,126.5526,NA,NA,GC2,344,171,46219.820514,20301.5642061754,365.22221206044,160.419969294787,0.822710783970823,1.17690887082684,0.0127948050314307,0.03125,0.00128228297846992,1,0.828025046953515,NA,126.5526,0.822916777623167,2.27666302185428,2.27713204829188,27.5535833,-82.3728666,NA
39122,1595390,49.3056,NA,NA,Brushy Creek at Gunn Hwy,345,49,474.37097805,72.0206742649618,9.6210365161361,1.46069968248965,1.88503644932755,2.70414903096206,0.0183040855506608,0.03125,0.00973877345204694,0.999999999999793,1.90252889058316,NA,49.3056,1.88582704533585,6.58659451458069,6.59180390890405,28.06565,-82.55524,NA
39123,1595389,49.059,NA,NA,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,346,49,323.0206833,77.2458327634397,6.58433077111233,1.57454968025112,1.43072338664409,2.05033383095487,0.0163039632060822,0.03125,0.00497683662824867,0.999999999999999,1.44253120078367,NA,49.059,1.43149014079448,4.18172310070408,4.18493068380401,28.06585014,-82.56565243,NA
39439,1595166,254.7864,NA,NA,BLACKWATER CREEK NEAR KNIGHTS FL,347,291,17420.151862,2105.70126147776,68.3715922906403,8.26457480257094,2.11297913656739,3.02778196933685,0.0161249541595635,0.03125,0.0107319762811215,0.999999999999573,2.13022381721348,NA,254.7864,2.11382838354615,8.27285056085055,8.2798792383142,28.14056981,-82.1498072,NA
39441,1595148,171.3213,NA,NA,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,348,171,19143.798783,401.598327598393,111.742082175421,2.34412374642495,3.86428171480244,5.5585866263996,0.0236455092267695,0.03125,0.0534492805676333,0.999999945513914,3.91079468122806,NA,171.3213,3.86600929582661,47.6690201811404,47.7514434517856,28.18556681,-82.1839736,NA
39452,1595158,291.0339,NA,NA,HillsboroughBlackwater Creek1501,349,291,14283.307911,15670.353141952,49.0778150277339,53.8437382791213,-0.0926790157806003,-0.13175279571057,0.000364036947528445,0.03125,4.51538967249828e-07,1,-0.0926958896807848,NA,36.2475,1.87474680743107,0.911486025976107,6.51916830638124,28.146,-82.1711666,NA
39464,1595286,503.6427,NA,NA,Hillsborough River at US 301 bridge,350,538,34260.922303,30867.3073579804,68.0262461919929,61.2881063459878,0.104307803721674,0.148278295309509,0.000282814372110229,0.03125,4.4427456583967e-07,1,0.104322556724027,NA,41.2875,2.54164329490209,1.10994204663408,12.7005245390889,28.1502778,-82.2211111,NA
39477,1595356,538.2702,NA,NA,HILLSBOROUGH RIVER NEAR ZEPHYRHILLS FL,351,538,46562.854893,33010.0625097303,86.5046121687584,61.3261936286465,0.343990678450098,0.488946301349344,6.96682544880467e-05,0.03125,1.18976032388759e-06,1,0.344002661691304,NA,34.6275,2.81489979710244,1.41056548678982,16.6915031595508,28.15001267,-82.23230876,NA
39521,1595304,948.6135,NA,NA,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,352,977,46075.220571,36272.0640558862,48.5711204521125,38.2369258458648,0.23922743101015,0.340841028966711,0.00478493315108644,0.03125,3.98964847705936e-05,1,0.239801836836839,NA,410.3433,2.51082243223085,1.2702674019325,12.3150541942269,28.09751561,-82.3123123,NA
39523,1595323,438.2406,NA,NA,Cypress Creek at SR 581,353,473,7223.5576807,748.933681146442,16.4830864157725,1.70895549418845,2.26645242768189,3.26850341620036,0.0286090484340055,0.03125,0.0224739396342323,0.999999999899079,2.29958560238028,NA,438.2406,2.26820194321534,9.64512327665973,9.66201233918503,28.08918264,-82.40898178,NA
39664,1595494,48.393,NA,NA,Delaney Creek at US 41,354,49,403.39438039,133.769626839651,8.33580022709896,2.76423505134319,1.10379557707149,1.58084271632321,0.0150851205305078,0.03125,0.0027340054469604,1,1.11221641441961,NA,48.393,1.10426907636958,3.01559023464682,3.01701845260969,27.915,-82.4022222,NA
39744,1594955,296.2773,NA,NA,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,355,310,33520.708987,8275.34712554089,113.139646496711,27.9310872805338,1.39888255746453,2.01558426821623,0.0268958722897901,0.03125,0.00802047710613891,0.999999999999951,1.41808282671537,NA,300.8259,1.39567916543572,4.05067104478823,4.03771591870433,27.79669525,-82.11758774,NA
39808,1595000,310.203,NA,NA,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,356,310,159257.93243,25892.5545988657,513.39907231716,83.4697104762548,1.81656964423553,2.61538990178129,0.0253920608025062,0.03125,0.012729544216764,0.999999999998484,1.84008158992187,NA,310.203,1.81464036109344,6.15072305136616,6.13886800461959,27.8839148,-82.10008689,NA
39809,1594923,359.2467,NA,NA,S Prong of Alafia River upstream of confluence w N,357,473,53670.900604,31512.1826658887,149.398451270394,87.7173893758488,0.532496744086044,0.757433121724603,0.00150923341169674,0.03125,6.19402433329976e-05,1,0.53289903044026,NA,62.9694,1.60380106537511,1.703179407566,4.97189505077252,27.8630556,-82.1369444,NA
39820,1594995,686.349,NA,NA,HillsboroughAlafia River2151,358,916,208634.54225,188946.381734258,303.977338424038,275.291989547967,0.0991208394187417,0.14098233911488,0.00138233688379327,0.03125,1.9652420171871e-06,1,0.0991894197238923,NA,16.8993,1.82555077868876,1.10419972234998,6.20621232741605,27.86,-82.14,NA
39845,1594988,836.9532,NA,NA,ALAPHIA RIVER AT LITHIA,359,916,216524.15297,194023.306278154,258.70520952665,231.820974312726,0.109723814980384,0.156031428998671,0.000975012070396922,0.03125,1.69718731583546e-06,1,0.109777345149995,NA,150.6042,1.66186691190421,1.11596981374799,5.26913868547259,27.8719425,-82.211383,NA
39857,1594997,916.0461,NA,NA,Alafia River at Bell Shoals Road,360,916,215832.34202,197778.574583767,235.612969718445,215.904608494886,0.0873538172013824,0.124204888849353,0.000724777836230565,0.03125,7.99225129380003e-07,1,0.0873854904747964,NA,79.0929,1.72265349981857,1.09128272601938,5.59936668744765,27.8577778,-82.2688889,NA
39869,1594986,977.4585,NA,NA,Alafia River upstream of Buckhorn Springs,361,977,141771.45417,203066.284093676,145.040893470158,207.749264131087,-0.359316165049231,-0.510800555577286,0.000346445734495458,0.03125,6.45892721220253e-06,1,-0.359378423002808,NA,61.4124,1.3598133973287,0.698153584691587,3.89546632954679,27.884933,-82.30665,NA
39896,1595662,1019.7936,NA,NA,Alafia River at US 301,362,1034,180396.38539,132904.762168869,176.894996585584,130.325158119122,0.3055237729869,0.434263865156673,4.29309072936422e-05,0.03125,5.78319802202434e-07,1,0.305530331404457,NA,42.3351,1.66277303293563,1.35733575265564,5.27391532663363,27.8691,-82.3264,NA
39900,1595664,1033.6248,NA,NA,Alafia River at US Hwy 41 SR 45,363,1034,204966.79199,165362.745465855,198.299026871259,159.983337731307,0.214706457525843,0.305205175299668,0.000218375159274334,0.03125,1.45329518853591e-06,1,0.214729904644543,NA,13.8312,1.87672904816305,1.23949799824969,6.53210368361704,27.8591667,-82.3830556,NA
39905,1595519,83.1753,NA,NA,Bullfrog Creek  Old Big Bend Road,364,101,1223.0751503,942.792257426082,14.704787963494,11.3350027884009,0.260277622595767,0.371646433848256,0.0091396564408167,0.03125,9.10016627485947e-05,1,0.261475262414423,NA,83.1753,0.260987633124332,1.29729019374758,1.29821161051284,27.79197208,-82.35203685,NA
40005,1594816,56.2347,NA,NA,D3,365,101,795.66089375,1224.28080472616,14.1489310648052,21.7709137725667,-0.430935770188242,-0.61638926941331,0.0125532729303991,0.03125,0.000345005008670192,1,-0.433666332541982,NA,56.2347,-0.43088045707789,0.649900652430773,0.649936601451495,27.6019444,-82.2111111,NA
40065,1594733,100.8054,NA,NA,D1,366,101,1984.7945424,1734.27120986785,19.6893672600873,17.2041498755805,0.134928130491049,0.192494133881762,0.00741265879401985,0.03125,1.9765701870274e-05,1,0.135431016110655,NA,44.5707,-0.00722274841520054,1.14445453001047,0.992803272945863,27.6494444,-82.2944444,NA
40100,1594789,398.8728,NA,NA,LITTLE MANATEE RIVER AT US HWY 301,367,473,15716.482545,5713.54363254886,39.4022418801182,14.3242247467084,1.01187057296284,1.4439806023065,0.00796741312511301,0.03125,0.00119615120209197,1,1.01592581691121,NA,293.5188,1.01009292403706,2.75074166852713,2.74585615920171,27.6708323,-82.3527732,NA
40155,1594841,473.283,NA,NA,Little Manatee River near small cove on the S side,368,473,9514.8945909,13965.0551954708,20.1040278034495,29.5067754292269,-0.383699729320085,-0.545771847373365,0.00147383128546415,0.03125,3.14038246504403e-05,1,-0.383982796586236,NA,74.4102,0.535840675953352,0.681335981685622,1.7088842564598,27.672217,-82.417,NA
40378,1594401,181.9665,NA,NA,MANATEE RIVER NEAR MYAKKA HEAD FL,369,291,3306.1071987,2854.57676406283,18.1687684200114,15.687375226005,0.146847836014279,0.209723422848407,0.0095331321574891,0.03125,3.02385874385613e-05,1,0.147552840628436,NA,181.9665,0.147093407150754,1.15817771668348,1.15846216662652,27.47365137,-82.21120106,NA
40702,1594141,126.5526,NA,NA,GC2,370,171,2345.9460298,3351.11772097803,18.5373198954427,26.4800385055545,-0.356605193475665,-0.509743380141661,0.0112855910225993,0.03125,0.000211850063118446,1,-0.358634637514042,NA,126.5526,-0.356215140680255,0.700048827026981,0.70032193628894,27.5535833,-82.3728666,NA
41902,1698920,49.3056,NA,NA,Brushy Creek at Gunn Hwy,371,49,173.54876647,137.124645213233,3.51985913303966,2.78111705796568,0.235568303379538,0.337883257559835,0.0180280381575445,0.03125,0.000149711337581308,1,0.23772086959395,NA,49.3056,0.236230630192282,1.26562782496266,1.26646636186817,28.06565,-82.55524,NA
41903,1698919,49.059,NA,NA,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,372,49,32.116395004,68.746926736902,0.65464838264131,1.40131121174304,-0.761065386001943,-1.09045383572195,0.0159252326152885,0.03125,0.00137449834648831,1,-0.767198812844329,NA,49.059,-0.76065769023168,0.467168447062529,0.467358948493072,28.06585014,-82.56565243,NA
42219,1698696,254.7864,NA,NA,BLACKWATER CREEK NEAR KNIGHTS FL,373,291,3054.0359506,2417.42730374687,11.9866521549031,9.48805471464283,0.233760101316662,0.334509071547388,0.0134395558944632,0.03125,0.000108880218415449,1,0.235346930030198,NA,254.7864,0.233921749113293,1.26334138191722,1.26354561477445,28.14056981,-82.1498072,NA
42221,1698678,171.3213,NA,NA,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,374,171,443.0056419,385.1038913111,2.58581765314646,2.24784595558812,0.140069360183174,0.20006914224648,0.00979573177164506,0.03125,2.82842244803797e-05,1,0.140760482828382,NA,171.3213,0.140810365127022,1.15035358482557,1.15120631841998,28.18556681,-82.1839736,NA
42232,1698688,291.0339,NA,NA,HillsboroughBlackwater Creek1501,375,291,3032.97503,3128.86822319994,10.4213805676933,10.7508720571725,-0.031127353230934,-0.0442629523093752,0.000915186970024878,0.03125,1.28191783734462e-07,1,-0.031141606689159,NA,36.2475,0.166289905985375,0.969352115091037,1.18091540654735,28.146,-82.1711666,NA
42244,1698816,503.6427,NA,NA,Hillsborough River at US 301 bridge,376,538,2985.9881447,3564.44410561967,5.92878273565764,7.07732705272939,-0.177077381790857,-0.251706446825049,0.00014682364761887,0.03125,6.64538919638276e-07,1,-0.177090382796069,NA,41.2875,-0.0272732664954471,0.837714958131147,0.973095290848421,28.1502778,-82.2211111,NA
42257,1698886,538.2702,NA,NA,HILLSBOROUGH RIVER NEAR ZEPHYRHILLS FL,377,538,3053.4429511,3111.00988667442,5.6726955181617,5.77964354458862,-0.0186776054947995,-0.0265486492289067,0.000100705682362551,0.03125,5.07054379222067e-09,1,-0.0186785460363416,NA,34.6275,-0.0437888039200924,0.981495740074307,0.957156083740904,28.15001267,-82.23230876,NA
42301,1698834,948.6135,NA,NA,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,378,977,4829.007412,4209.95088644637,5.09059528670001,4.43800439952243,0.137189960084564,0.195656854986168,0.0067621812643871,0.03125,1.86163982772311e-05,1,0.137656177595875,NA,410.3433,0.113273715577728,1.14704602078533,1.11993843559532,28.09751561,-82.3123123,NA
42303,1698853,438.2406,NA,NA,Cypress Creek at SR 581,379,473,591.9579694,547.142062536389,1.35076022029908,1.24849697297874,0.0787271538934586,0.112994279386426,0.0193028488868001,0.03125,1.79502861038335e-05,1,0.0794981632084156,NA,438.2406,0.0793627778253434,1.08190908711324,1.0825969930227,28.08918264,-82.40898178,NA
42444,1699024,48.393,NA,NA,Delaney Creek at US 41,380,49,144.76489757,86.2476611582154,2.99144292707623,1.78223423136022,0.517888091928832,0.745711754202923,0.0256194691900569,0.03125,0.00104437260503053,1,0.524652354649908,NA,48.393,0.51834776294934,1.67847911034293,1.67925083590483,27.915,-82.4022222,NA
42524,1698485,296.2773,NA,NA,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,381,310,21264.981548,8475.54294761561,71.7739143295825,28.6067915011228,0.919876945158441,1.32407419457577,0.0249350391712407,0.03125,0.00320238182201239,1,0.931564562312531,NA,300.8259,0.916233909269769,2.50898162860261,2.49985794752497,27.79669525,-82.11758774,NA
42588,1698530,310.203,NA,NA,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,382,310,84877.950791,29170.2261664282,273.620663858828,94.0359253986201,1.06806581434869,1.5441050168738,0.0334126964346041,0.03125,0.00588702758929474,0.999999999999995,1.08636926850575,NA,310.203,1.06604307112359,2.90974606459122,2.9038663440395,27.8839148,-82.10008689,NA
42589,1698453,359.2467,NA,NA,S Prong of Alafia River upstream of confluence w N,383,473,31173.981659,22270.0023298152,86.7759722190907,61.990833401713,0.336343239837809,0.478374262909206,0.00131501822864993,0.03125,2.15233976995204e-05,1,0.33656460693381,NA,62.9694,0.971500824981852,1.39981941615085,2.64190652473914,27.8630556,-82.1369444,NA
42600,1698525,686.349,NA,NA,HillsboroughAlafia River2151,384,916,85976.036126,103684.85800764,125.265770221855,151.067252968447,-0.187287479564043,-0.266283753115708,0.000628693419835322,0.03125,3.18620226517891e-06,1,-0.187346380541501,NA,16.8993,0.828485339955,0.829205322532867,2.28984777133043,27.86,-82.14,NA
42625,1698518,836.9532,NA,NA,ALAPHIA RIVER AT LITHIA,385,916,116129.58101,90291.7964467337,138.752777347646,107.881535606452,0.251660036781709,0.357964692998919,0.00150280340570761,0.03125,1.37755095236095e-05,1,0.251849347961744,NA,150.6042,0.883536982277315,1.2861587162961,2.41944211421806,27.8719425,-82.211383,NA
42637,1698527,916.0461,NA,NA,Alafia River at Bell Shoals Road,386,916,123886.95904,106808.985983712,135.24096553656,116.597828410287,0.148327467770139,0.210900636120285,0.000722496211568817,0.03125,2.29708574841801e-06,1,0.148381079839544,NA,79.0929,1.01337206158117,1.15989266164264,2.75487497811653,27.8577778,-82.2688889,NA
42649,1698516,977.4585,NA,NA,Alafia River upstream of Buckhorn Springs,387,977,77361.354372,116628.172403707,79.1454106460786,119.317774006474,-0.410503502158441,-0.583479498203663,4.31580178301971e-05,0.03125,1.04955064459792e-06,1,-0.410512360703913,NA,61.4124,0.600487594338141,0.663316184911264,1.82300747183898,27.884933,-82.30665,NA
